StateCode,year,month,None,D0,D1,D2,D4,D5
AR,2005,11,0.070693333,99.92930667,84.92312,10.03688,0,0
AR,2005,12,0,100,94.1722,39.95216667,12.61353333,3.3062
AR,2006,1,1.06104,98.93896,95.06098667,73.53341333,32.16994667,6.324506667
AR,2006,2,16.36396667,83.63603333,70.4271,52.54723333,27.01916667,6.2087
AR,2006,3,17.0629,82.9371,52.89556667,26.9331,9.2667,2.523466667
AR,2006,4,4.1617,95.8383,70.7813,29.85396667,1.7048,0
AR,2006,5,16.36528,83.63472,34.25514667,5.31888,0,0
AR,2006,6,3.025566667,96.97443333,15.627,0.0912,0,0
AR,2006,7,2.602066667,97.39793333,56.77696667,20.8654,0,0
AR,2006,8,1.245173333,98.75482667,86.08642667,32.81098667,2.23752,0
AR,2006,9,9.2462,90.7538,56.2596,16.67436667,0.607933333,0
AR,2006,10,31.64056,68.35944,43.07712,10.10634667,0.399653333,0
AR,2006,11,60.0802,39.9198,10.59046667,0.927933333,0,0
AR,2006,12,59.36803333,40.63196667,6.086566667,0.068733333,0,0
AR,2007,1,84.47992,15.52008,1.74696,0,0,0
AR,2007,2,100,0,0,0,0,0
AR,2007,3,72.32206667,27.67793333,0,0,0,0
AR,2007,4,41.02616667,58.97383333,2.221,0,0,0
AR,2007,5,56.92530667,43.07469333,1.282933333,0,0,0
AR,2007,6,25.5376,74.4624,14.20356667,0.003466667,0,0
AR,2007,7,71.52906667,28.47093333,5.874693333,0.624613333,0,0
AR,2007,8,29.2273,70.7727,39.068,16.68693333,1.996033333,0
AR,2007,9,38.2372,61.7628,34.5575,11.3759,1.557166667,0
AR,2007,10,73.28338667,26.71661333,12.31010667,3.68304,0.588426667,0
AR,2007,11,83.01386667,16.98613333,0.1876,0,0,0
AR,2007,12,89.02996667,10.97003333,0,0,0,0
AR,2008,1,84.18794667,15.81205333,0,0,0,0
AR,2008,2,83.84583333,16.15416667,0,0,0,0
AR,2008,3,100,0,0,0,0,0
AR,2008,4,97.30922667,2.690773333,0,0,0,0
AR,2008,5,98.6484,1.3516,0,0,0,0
AR,2008,6,94.2862,5.7138,0,0,0,0
AR,2008,7,85.17698667,14.82301333,0,0,0,0
AR,2008,8,91.7589,8.2411,0,0,0,0
AR,2008,9,99.80970667,0.190293333,0,0,0,0
AR,2008,10,99.99083333,0.009166667,0,0,0,0
AR,2008,11,100,0,0,0,0,0
AR,2008,12,95.66522667,4.334773333,0,0,0,0
AR,2009,1,98.68026667,1.319733333,0,0,0,0
AR,2009,2,99.65706667,0.342933333,0,0,0,0
AR,2009,3,80.48968,19.51032,0,0,0,0
AR,2009,4,95.6064,4.3936,0,0,0,0
AR,2009,5,100,0,0,0,0,0
AR,2009,6,99.88362667,0.116373333,0,0,0,0
AR,2009,7,97.53986667,2.460133333,0,0,0,0
AR,2009,8,99.92883333,0.071166667,0,0,0,0
AR,2009,9,100,0,0,0,0,0
AR,2009,10,100,0,0,0,0,0
AR,2009,11,100,0,0,0,0,0
AR,2009,12,100,0,0,0,0,0
AR,2010,1,100,0,0,0,0,0
AR,2010,2,100,0,0,0,0,0
AR,2010,3,98.73888,1.26112,0,0,0,0
AR,2010,4,88.63873333,11.36126667,0.299933333,0,0,0
AR,2010,5,86.00053333,13.99946667,2.882633333,0,0,0
AR,2010,6,71.05298667,28.94701333,9.349546667,0.204826667,0,0
AR,2010,7,44.10363333,55.89636667,12.74423333,2.426433333,0.085266667,0
AR,2010,8,34.71309333,65.28690667,30.61418667,3.555333333,0.35968,0
AR,2010,9,20.53516667,79.46483333,49.7145,12.01833333,0,0
AR,2010,10,19.9844,80.0156,64.147,37.27486667,2.568366667,0
AR,2010,11,17.94066667,82.05933333,67.24826667,48.71053333,6.33712,0
AR,2010,12,7.229166667,92.77083333,76.60866667,55.6783,5.75,0
AR,2011,1,0,100,93.62643333,64.87406667,12.32533333,0
AR,2011,2,0,100,97.728,58.287,9.982966667,0
AR,2011,3,0.623226667,99.37677333,86.29208,45.57682667,12.33909333,0
AR,2011,4,13.8417,86.1583,66.3557,38.58486667,13.44693333,0
AR,2011,5,81.33250667,18.66749333,14.89290667,10.82645333,2.382346667,0
AR,2011,6,64.02283333,35.97716667,13.37333333,9.589333333,1.9876,0
AR,2011,7,10.462,89.538,47.70453333,11.09346667,3.398,0
AR,2011,8,4.262293333,95.73770667,80.00981333,45.08130667,15.1696,1.654
AR,2011,9,2.159566667,97.84043333,75.9836,36.0299,16.5853,2.191833333
AR,2011,10,2.9828,97.0172,79.92016667,34.74346667,18.15463333,1.869333333
AR,2011,11,26.02565333,73.97434667,46.14250667,17.6388,11.3744,2.09024
AR,2011,12,85.79923333,14.20076667,6.286066667,2.192266667,0.7372,0.142133333
AR,2012,1,90.47250667,9.527493333,2.878933333,1.01064,0.262533333,0
AR,2012,2,93.37813333,6.621866667,1.705,0.4125,0,0
AR,2012,3,97.34886667,2.651133333,0.4711,0.0125,0,0
AR,2012,4,99.9651,0.0349,0,0,0,0
AR,2012,5,51.48125333,48.51874667,16.94432,0.009066667,0,0
AR,2012,6,0.574066667,99.42593333,92.9649,43.5465,8.4474,0
AR,2012,7,0,100,99.57370667,94.38389333,67.29976,18.82365333
AR,2012,8,0,100,99.7844,96.77846667,78.2279,50.27766667
AR,2012,9,0.1286,99.8714,93.77046667,76.56736667,47.6066,10.74256667
AR,2012,10,4.256533333,95.74346667,86.10805333,74.25082667,37.92637333,4.002506667
AR,2012,11,13.8752,86.1248,71.11443333,48.5552,24.8189,0
AR,2012,12,20.28886667,79.71113333,58.88553333,42.4096,23.7616,0
AR,2013,1,26.38437333,73.61562667,50.97744,33.45688,13.65896,0
AR,2013,2,48.86726667,51.13273333,31.70256667,16.81866667,0,0
AR,2013,3,43.44156667,56.55843333,27.10986667,7.780266667,0,0
AR,2013,4,60.79306667,39.20693333,13.33328,0,0,0
AR,2013,5,79.79356667,20.20643333,4.6271,0,0,0
AR,2013,6,95.14083333,4.859166667,1.124,0,0,0
AR,2013,7,31.78770667,68.21229333,32.61602667,4.198186667,0,0
AR,2013,8,46.64596667,53.35403333,33.8421,7.547233333,0,0
AR,2013,9,43.10606667,56.89393333,35.10726667,20.75333333,5.1103,0
AR,2013,10,50.73834667,49.26165333,19.35173333,4.58368,0.620106667,0
AR,2013,11,62.35083333,37.64916667,3.7237,0,0,0
AR,2013,12,91.88717333,8.112826667,1.35216,0,0,0
AR,2014,1,98.24183333,1.758166667,0,0,0,0
AR,2014,2,89.50493333,10.49506667,0,0,0,0
AR,2014,3,65.62223333,34.37776667,0.0919,0,0,0
AR,2014,4,77.35845333,22.64154667,0.1784,0,0,0
AR,2014,5,73.43166667,26.56833333,0.115766667,0,0,0
AR,2014,6,83.64493333,16.35506667,0.342866667,0,0,0
AR,2014,7,85.32045333,14.67954667,0.513013333,0,0,0
AR,2014,8,90.58803333,9.411966667,1.991466667,0,0,0
AR,2014,9,74.67730667,25.32269333,3.421546667,0,0,0
AR,2014,10,69.02796667,30.97203333,10.67146667,0,0,0
AR,2014,11,63.132,36.868,11.16683333,0,0,0
AR,2014,12,47.46365333,52.53634667,12.76352,0,0,0
AR,2015,1,69.32303333,30.67696667,12.89776667,0,0,0
AR,2015,2,26.30843333,73.69156667,22.28826667,7.570066667,0,0
AR,2015,3,64.85330667,35.14669333,4.815253333,0.753733333,0,0
AR,2015,4,96.74933333,3.250666667,0,0,0,0
AR,2015,5,97.36586667,2.634133333,0,0,0,0
AR,2015,6,100,0,0,0,0,0
AR,2015,7,99.98753333,0.012466667,0,0,0,0
AR,2015,8,65.83176667,34.16823333,4.073266667,0.132966667,0,0
AR,2015,9,51.04749333,48.95250667,30.51104,9.54728,1.853093333,0
AR,2015,10,21.33556667,78.66443333,49.69646667,38.23336667,13.49583333,1.203333333
AR,2015,11,54.63943333,45.36056667,9.6229,0,0,0
AR,2015,12,100,0,0,0,0,0
AR,2016,1,100,0,0,0,0,0
AR,2016,2,100,0,0,0,0,0
AR,2016,3,94.12330667,5.876693333,0,0,0,0
AR,2016,4,82.54646667,17.45353333,0,0,0,0
AR,2016,5,89.3412,10.6588,0,0,0,0
AR,2016,6,94.92316667,5.076833333,0,0,0,0
AR,2016,7,68.4822,31.5178,0.2716,0,0,0
AR,2016,8,85.46645333,14.53354667,0.01344,0,0,0
AR,2016,9,92.58543333,7.414566667,0,0,0,0
AR,2016,10,39.02663333,60.97336667,19.2482,0.2648,0,0
AR,2016,11,17.31373333,82.68626667,60.6552,4.3004,0,0
AZ,2000,1,5.670333333,94.32966667,0,0,0,0
AZ,2000,2,2.2968,97.7032,29.3848,0,0,0
AZ,2000,3,36.17866667,63.82133333,21.93,0,0,0
AZ,2000,4,47.48633333,52.51366667,21.984,0,0,0
AZ,2000,5,28.4988,71.5012,44.706,7.382933333,0,0
AZ,2000,6,18.99633333,81.00366667,60.64583333,12.67016667,0,0
AZ,2000,7,36.63166667,63.36833333,1.1325,0,0,0
AZ,2000,8,23.13386667,76.86613333,13.44786667,2.0364,0,0
AZ,2000,9,35.41133333,64.58866667,5.851166667,1.224,0,0
AZ,2000,10,41.9092,58.0908,11.86026667,1.184,0,0
AZ,2000,11,100,0,0,0,0,0
AZ,2000,12,100,0,0,0,0,0
AZ,2001,1,98.0432,1.9568,0,0,0,0
AZ,2001,2,100,0,0,0,0,0
AZ,2001,3,100,0,0,0,0,0
AZ,2001,4,100,0,0,0,0,0
AZ,2001,5,100,0,0,0,0,0
AZ,2001,6,91.55333333,8.446666667,0,0,0,0
AZ,2001,7,96.36586667,3.634133333,0,0,0,0
AZ,2001,8,100,0,0,0,0,0
AZ,2001,9,100,0,0,0,0,0
AZ,2001,10,100,0,0,0,0,0
AZ,2001,11,99.97066667,0.029333333,0,0,0,0
AZ,2001,12,100,0,0,0,0,0
AZ,2002,1,79.87213333,20.12786667,0,0,0,0
AZ,2002,2,23.382,76.618,9.988,0,0,0
AZ,2002,3,0,100,74.93183333,6.32,0,0
AZ,2002,4,0,100,100,72.25453333,5.363066667,0
AZ,2002,5,0,100,100,100,68.40483333,2.702833333
AZ,2002,6,0,100,100,100,88.24166667,13.48733333
AZ,2002,7,0,100,100,100,91.49373333,19.84853333
AZ,2002,8,0,100,100,97.5765,51.00233333,13.20933333
AZ,2002,9,0,100,100,95.901,45.86183333,10.43366667
AZ,2002,10,0,100,100,86.29293333,46.71493333,7.284666667
AZ,2002,11,0,100,100,83.23883333,47.221,6.000666667
AZ,2002,12,0,100,100,82.9484,47.03026667,5.835466667
AZ,2003,1,0,100,100,85.019,51.51566667,5.882
AZ,2003,2,0,100,100,87.1245,47.131,4.906333333
AZ,2003,3,0,100,100,54.33116667,19.07683333,0
AZ,2003,4,0,100,100,55.17586667,15.53826667,0
AZ,2003,5,0,100,100,69.73933333,17.97666667,0
AZ,2003,6,0,100,100,80.86883333,19.0825,2.164
AZ,2003,7,0,100,100,93.86506667,37.14213333,3.270533333
AZ,2003,8,0,100,99.99766667,73.56233333,34.1025,3.505833333
AZ,2003,9,0,100,98.27413333,62.9024,23.56933333,2.324666667
AZ,2003,10,0,100,92.132,52.02966667,16.58433333,0.931833333
AZ,2003,11,0,100,85.748,44.02383333,18.206,0.854333333
AZ,2003,12,0,100,80.7864,40.80333333,21.9216,1.6424
AZ,2004,1,0,100,85.83233333,54.4075,31.811,2.294
AZ,2004,2,0,100,80.62266667,57.848,30.92183333,2.66
AZ,2004,3,0,100,84.9384,61.55626667,33.356,1.790533333
AZ,2004,4,0,100,83.114,63.28933333,33.4335,0
AZ,2004,5,0,100,83.65466667,65.20733333,36.0565,0
AZ,2004,6,0,100,86.1932,66.31346667,36.04053333,0
AZ,2004,7,0,100,86.27716667,67.5305,37.6395,0
AZ,2004,8,0,100,86.19733333,72.73226667,43.88186667,0
AZ,2004,9,0,100,87.72383333,76.11833333,35.82866667,0
AZ,2004,10,0,100,88.23266667,76.294,28.08733333,0
AZ,2004,11,0,100,92.12906667,63.76626667,20.95266667,0
AZ,2004,12,0,100,94.67216667,59.925,19.83333333,0
AZ,2005,1,0.098166667,99.90183333,89.04916667,47.6785,10.95033333,0
AZ,2005,2,3.358666667,96.64133333,69.10316667,26.9795,4.905166667,0
AZ,2005,3,26.17693333,73.82306667,41.59546667,4.038266667,0,0
AZ,2005,4,37.78116667,62.21883333,21.65816667,2.4435,0,0
AZ,2005,5,43.89093333,56.10906667,7.074933333,0.786666667,0,0
AZ,2005,6,42.39383333,57.60616667,22.54866667,0,0,0
AZ,2005,7,34.35933333,65.64066667,26.649,0,0,0
AZ,2005,8,49.72746667,50.27253333,21.93173333,0,0,0
AZ,2005,9,65.51033333,34.48966667,14.72133333,0,0,0
AZ,2005,10,48.867,51.133,13.40083333,0,0,0
AZ,2005,11,43.03666667,56.96333333,12.96733333,0,0,0
AZ,2005,12,27.01116667,72.98883333,24.37433333,0,0,0
AZ,2006,1,1.530133333,98.46986667,65.716,30.54466667,2.807333333,0
AZ,2006,2,0,100,88.26283333,74.83066667,46.95,0
AZ,2006,3,0,100,92.45033333,81.29583333,42.34166667,0
AZ,2006,4,0,100,92.55,81.19533333,36.40583333,0
AZ,2006,5,0,100,93.61546667,83.3848,55.7656,24.97453333
AZ,2006,6,0,100,96.637,86.86366667,59.94933333,25.36416667
AZ,2006,7,0.010333333,99.98966667,95.929,85.19766667,56.49366667,15.01366667
AZ,2006,8,0.8752,99.1248,87.54733333,50.4556,11.94053333,0.2448
AZ,2006,9,6.1535,93.8465,74.163,27.2435,5.985666667,0
AZ,2006,10,10.2048,89.7952,63.38106667,16.40506667,2.370533333,0
AZ,2006,11,10.18633333,89.81366667,62.34066667,15.45333333,1.816666667,0
AZ,2006,12,2.62,97.38,70.16666667,15.45333333,1.816666667,0
AZ,2007,1,4.988133333,95.01186667,73.20933333,24.95146667,1.09,0
AZ,2007,2,11.00666667,88.99333333,72.2835,42.57733333,0,0
AZ,2007,3,2.870166667,97.12983333,80.87983333,59.646,16.8215,0
AZ,2007,4,0,100,81.18933333,64.09433333,22.505,0
AZ,2007,5,0,100,81.44826667,64.81266667,22.58133333,0
AZ,2007,6,0,100,80.964,64.81266667,23.57616667,0
AZ,2007,7,0,100,80.964,66.1404,28.09693333,0
AZ,2007,8,10.38933333,89.61066667,69.16216667,45.18733333,27.87566667,0
AZ,2007,9,19.9605,80.0395,58.32983333,43.36233333,27.27466667,0
AZ,2007,10,20.75666667,79.24333333,56.35333333,39.27733333,27.27466667,0
AZ,2007,11,13.71333333,86.28666667,59.34483333,39.68283333,27.27466667,0
AZ,2007,12,32.4525,67.5475,45.00083333,30.59066667,0,0
AZ,2008,1,44.0824,55.9176,36.79333333,20.79453333,0,0
AZ,2008,2,61.41083333,38.58916667,19.73683333,0.878,0,0
AZ,2008,3,60.27266667,39.72733333,19.45533333,0.6585,0,0
AZ,2008,4,42.00066667,57.99933333,23.82373333,0,0,0
AZ,2008,5,9.776833333,90.22316667,30.0895,0,0,0
AZ,2008,6,37.664,62.336,29.64433333,1.149,0,0
AZ,2008,7,61.42773333,38.57226667,16.40933333,0.9192,0,0
AZ,2008,8,89.412,10.588,1.570666667,0,0,0
AZ,2008,9,89.2876,10.7124,2.298666667,0,0,0
AZ,2008,10,82.94716667,17.05283333,0.9755,0,0,0
AZ,2008,11,66.477,33.523,1.156666667,0,0,0
AZ,2008,12,63.9864,36.0136,1.034,0,0,0
AZ,2009,1,76.09116667,23.90883333,0.85,0,0,0
AZ,2009,2,81.64133333,18.35866667,0.240166667,0,0,0
AZ,2009,3,57.20706667,42.79293333,2.037466667,0,0,0
AZ,2009,4,31.136,68.864,13.91633333,0,0,0
AZ,2009,5,18.0925,81.9075,29.28533333,0,0,0
AZ,2009,6,29.26213333,70.73786667,12.39773333,0,0,0
AZ,2009,7,45.378,54.622,0,0,0,0
AZ,2009,8,12.581,87.419,12.35666667,0,0,0
AZ,2009,9,5.474933333,94.52506667,49.98706667,0,0,0
AZ,2009,10,0.735166667,99.26483333,76.09916667,37.94733333,0,0
AZ,2009,11,0,100,85.38783333,58.71733333,0.856333333,0
AZ,2009,12,0,100,95.83466667,70.65946667,3.396533333,0
AZ,2010,1,3.277666667,96.72233333,87.89983333,60.29166667,4.478,0
AZ,2010,2,23.08333333,76.91666667,44.16383333,8.333333333,0,0
AZ,2010,3,38.20173333,61.79826667,18.75786667,5.1792,0,0
AZ,2010,4,47.10116667,52.89883333,8.432,1.968,0,0
AZ,2010,5,64.471,35.529,8.432,1.968,0,0
AZ,2010,6,77.81226667,22.18773333,8.518,1.968,0,0
AZ,2010,7,45.702,54.298,11.69733333,2.814333333,0,0
AZ,2010,8,54.314,45.686,7.176266667,1.380266667,0,0
AZ,2010,9,54.314,45.686,8.462333333,1.504666667,0,0
AZ,2010,10,55.91283333,44.08716667,4.695,1.1285,0,0
AZ,2010,11,60.92306667,39.07693333,3.0444,0,0,0
AZ,2010,12,7.073,92.927,31.92,0,0,0
AZ,2011,1,30.83416667,69.16583333,41.84466667,1.207166667,0,0
AZ,2011,2,19.8505,80.1495,49.55183333,20.62966667,0,0
AZ,2011,3,18.7512,81.2488,53.2208,24.12613333,8.529866667,0
AZ,2011,4,15.25333333,84.74666667,60.97966667,34.66,21.63266667,0
AZ,2011,5,11.42666667,88.57333333,65.9604,43.72373333,29.42546667,0
AZ,2011,6,11.0585,88.9415,65.72283333,44.08466667,32.722,7.1745
AZ,2011,7,6.321166667,93.67883333,67.02983333,47.54466667,29.2085,8.127166667
AZ,2011,8,3.850133333,96.14986667,68.56026667,46.7848,24.5532,5.3656
AZ,2011,9,0.005333333,99.99466667,75.7345,53.49416667,27.711,3.8
AZ,2011,10,0.637333333,99.36266667,74.93666667,53.432,24.63066667,2.7065
AZ,2011,11,1.018933333,98.98106667,78.96546667,59.95213333,40.1496,2.130933333
AZ,2011,12,8.275333333,91.72466667,72.32866667,51.84633333,20.6885,0.321666667
AZ,2012,1,11.7264,88.2736,68.1188,43.576,1.904666667,0
AZ,2012,2,0.986,99.014,83.23016667,43.82116667,0.476166667,0
AZ,2012,3,0.302333333,99.69766667,91.97033333,65.67433333,7.562833333,0
AZ,2012,4,1.67E-04,99.99983333,93.76933333,72.43316667,14.17383333,0
AZ,2012,5,0,100,94.52626667,79.34186667,16.11933333,0
AZ,2012,6,0,100,97.26033333,88.63466667,19.01116667,0
AZ,2012,7,0,100,100,91.94106667,22.5512,0
AZ,2012,8,0,100,100,72.819,14.9005,0
AZ,2012,9,0,100,100,27.876,4.487333333,0
AZ,2012,10,0,100,99.5472,24.53466667,4.047333333,0
AZ,2012,11,0,100,99.24533333,29.41466667,4.562166667,0
AZ,2012,12,0,100,98.65733333,32.56166667,6.355333333,0
AZ,2013,1,0,100,96.00066667,29.64266667,6.214266667,0
AZ,2013,2,0,100,84.71416667,23.1895,2.396166667,0
AZ,2013,3,2.8055,97.1945,79.2065,22.87316667,1.570666667,0
AZ,2013,4,2.855733333,97.14426667,81.7608,49.02906667,8.893333333,0
AZ,2013,5,0,100,85.29,71.636,19.79383333,0
AZ,2013,6,0,100,91.38166667,72.933,21.53166667,0
AZ,2013,7,0,100,89.74173333,64.5644,22.1444,2.189333333
AZ,2013,8,0,100,83.64533333,46.53216667,17.32316667,2.189333333
AZ,2013,9,8.133166667,91.86683333,66.1245,32.90616667,6.673166667,0.681666667
AZ,2013,10,15.5852,84.4148,59.6492,25.43866667,0,0
AZ,2013,11,15.68116667,84.31883333,58.63133333,23.2115,0,0
AZ,2013,12,20.58266667,79.41733333,51.98866667,16.094,0,0
AZ,2014,1,15.66416667,84.33583333,61.17816667,28.77733333,0,0
AZ,2014,2,9.627666667,90.37233333,77.90433333,55.102,4.972666667,0
AZ,2014,3,5.897166667,94.10283333,83.61516667,57.7365,7.142,0
AZ,2014,4,0,100,92.05773333,60.40893333,8.5532,0
AZ,2014,5,0,100,99.068,77.53466667,10.942,0
AZ,2014,6,0,100,99.068,82.22266667,20.0625,0
AZ,2014,7,0,100,98.926,76.0108,22.42826667,0
AZ,2014,8,0,100,96.73283333,62.70083333,12.02133333,0
AZ,2014,9,0,100,86.18386667,44.1496,5.209733333,0
AZ,2014,10,0,100,81.89866667,37.311,4.362666667,0
AZ,2014,11,0,100,82.20216667,35.418,4.358,0
AZ,2014,12,0,100,80.81066667,35.418,4.42,0
AZ,2015,1,0,100,79.293,35.803,2.784666667,0
AZ,2015,2,8.3215,91.6785,75.138,24.33116667,3.243666667,0
AZ,2015,3,8.3004,91.6996,76.14133333,25.71973333,1.561333333,0
AZ,2015,4,8.242,91.758,76.13933333,27.97533333,1.561333333,0
AZ,2015,5,8.233333333,91.76666667,76.13933333,27.93366667,0,0
AZ,2015,6,8.233333333,91.76666667,74.5484,25.56106667,0,0
AZ,2015,7,8.233333333,91.76666667,72.63866667,20.576,0,0
AZ,2015,8,8.233333333,91.76666667,68.174,12.44766667,0,0
AZ,2015,9,9.242133333,90.75786667,59.36946667,6.986533333,0,0
AZ,2015,10,17.49366667,82.50633333,46.77366667,4.336666667,0,0
AZ,2015,11,23.05133333,76.94866667,38.48416667,2.357166667,0,0
AZ,2015,12,22.0924,77.9076,29.80666667,2.012666667,0,0
AZ,2016,1,36.58216667,63.41783333,20.35516667,0.503166667,0,0
AZ,2016,2,39.82833333,60.17166667,17.194,0,0,0
AZ,2016,3,5.916533333,94.08346667,39.03933333,0.889066667,0,0
AZ,2016,4,0.6165,99.3835,80.678,1.633333333,0,0
AZ,2016,5,0.046266667,99.95373333,79.76186667,1.633333333,0,0
AZ,2016,6,0.231333333,99.76866667,76.472,14.678,0,0
AZ,2016,7,0.179166667,99.82083333,78.51683333,14.8935,0,0
AZ,2016,8,0.0368,99.9632,84.5876,6.369333333,0,0
AZ,2016,9,0.860333333,99.13966667,56.24216667,5.397666667,0,0
AZ,2016,10,22.07333333,77.92666667,46.87866667,5.848,0,0
AZ,2016,11,22.07333333,77.92666667,46.87866667,5.848,0,0
CA,2000,1,43.58715517,56.41284483,0,0,0,0
CA,2000,2,83.62748276,16.37251724,0.006482759,0,0,0
CA,2000,3,97.9812931,2.018706897,0.004741379,0,0,0
CA,2000,4,98.62396552,1.376034483,0,0,0,0
CA,2000,5,100,0,0,0,0,0
CA,2000,6,100,0,0,0,0,0
CA,2000,7,99.47853448,0.521465517,0,0,0,0
CA,2000,8,94.41106897,5.588931034,0.102275862,0,0,0
CA,2000,9,96.24103448,3.758965517,0,0,0,0
CA,2000,10,96.83058621,3.169413793,0,0,0,0
CA,2000,11,100,0,0,0,0,0
CA,2000,12,100,0,0,0,0,0
CA,2001,1,76.56403448,23.43596552,0,0,0,0
CA,2001,2,64.60543103,35.39456897,1.813491379,0,0,0
CA,2001,3,70.21482759,29.78517241,3.201810345,0.018534483,0,0
CA,2001,4,67.75469828,32.24530172,12.16077586,2.876163793,0.296034483,0
CA,2001,5,61.72834483,38.27165517,15.15882759,3.199896552,0.078655172,0
CA,2001,6,33.20327586,66.79672414,24.18538793,10.6137931,0.335,0
CA,2001,7,34.90865517,65.09134483,28.03855172,17.72596552,7.591448276,0
CA,2001,8,33.86392241,66.13607759,34.0849569,23.77400862,13.23280172,0
CA,2001,9,20.45094828,79.54905172,61.30831897,38.23116379,19.63887931,0
CA,2001,10,15.58389655,84.41610345,67.40362069,40.23831034,19.5402069,0
CA,2001,11,16.28202586,83.71797414,65.62642241,38.36418103,18.57081897,0
CA,2001,12,43.8487931,56.1512069,33.33383621,18.01396552,3.641336207,0
CA,2002,1,89.88182759,10.11817241,2.302,0.843068966,0,0
CA,2002,2,80.07056034,19.92943966,0.148232759,0,0,0
CA,2002,3,79.17892241,20.82107759,3.780301724,0.064051724,0,0
CA,2002,4,78.77013793,21.22986207,13.21427586,6.206275862,0.012103448,0
CA,2002,5,62.68318966,37.31681034,15.20849138,7.495732759,0.193318966,0
CA,2002,6,11.95758621,88.04241379,22.63474138,10.15025862,1.287284483,0
CA,2002,7,5.828827586,94.17117241,29.796,14.42903448,5.500724138,0
CA,2002,8,4.818491379,95.18150862,31.60392241,16.36491379,7.397758621,0
CA,2002,9,5.188362069,94.81163793,31.06366379,16.19935345,6.522586207,0
CA,2002,10,1.155655172,98.84434483,43.4297931,15.65944828,6.75837931,0
CA,2002,11,5.589568966,94.41043103,25.39978448,12.28090517,6.290086207,0
CA,2002,12,48.2317931,51.7682069,16.79889655,8.57637931,4.317206897,0
CA,2003,1,82.16456897,17.83543103,9.427974138,6.950215517,4.228706897,0
CA,2003,2,75.77357759,24.22642241,12.96297414,6.692112069,2.994094828,0
CA,2003,3,72.10788793,27.89211207,12.74396552,5.14987069,0.145646552,0
CA,2003,4,72.18772414,27.81227586,11.38796552,2.939655172,0.054068966,0
CA,2003,5,83.6112069,16.3887931,8.631896552,1.839698276,0,0
CA,2003,6,84.57801724,15.42198276,8.137241379,1.926206897,0.004698276,0
CA,2003,7,83.81762069,16.18237931,7.996448276,2.298655172,0.006068966,0
CA,2003,8,85.27314655,14.72685345,7.778706897,2.765387931,0.013060345,0
CA,2003,9,86.28258621,13.71741379,8.643034483,2.789034483,0.001931034,0
CA,2003,10,46.41849138,53.58150862,10.8875,2.716077586,0.003146552,0
CA,2003,11,69.16068966,30.83931034,10.84896552,2.693017241,0.005215517,0
CA,2003,12,76.09927586,23.90072414,9.355,2.126482759,0.005413793,0
CA,2004,1,87.84288793,12.15711207,5.74887931,1.646293103,0,0
CA,2004,2,88.22801724,11.77198276,4.718836207,1.512327586,0,0
CA,2004,3,89.97524138,10.02475862,4.678448276,1.465517241,0,0
CA,2004,4,57.92875,42.07125,6.408189655,1.323318966,0,0
CA,2004,5,24.22353448,75.77646552,24.14176724,1.803275862,0,0
CA,2004,6,25.48641379,74.51358621,28.02689655,1.848827586,0,0
CA,2004,7,23.46982759,76.53017241,30.18913793,4.166293103,0,0
CA,2004,8,16.16451724,83.83548276,38.31272414,14.46258621,0,0
CA,2004,9,4.73012931,95.26987069,40.42543103,16.81896552,0,0
CA,2004,10,12.90918103,87.09081897,33.79448276,13.13193966,0,0
CA,2004,11,37.15524138,62.84475862,14.72986207,4.172413793,0,0
CA,2004,12,52.44814655,47.55185345,13.04659483,1.953318966,0,0
CA,2005,1,91.02387931,8.97612069,3.01112069,0.376034483,0,0
CA,2005,2,92.94706897,7.052931034,1.636637931,0,0,0
CA,2005,3,93.19772414,6.802275862,1.382931034,0.080689655,0,0
CA,2005,4,97.41818966,2.581810345,1.460387931,0.013275862,0,0
CA,2005,5,98.59110345,1.408896552,0.418517241,0,0,0
CA,2005,6,99.21137931,0.78862069,0.037758621,0,0,0
CA,2005,7,99.40224138,0.597758621,0.037758621,0,0,0
CA,2005,8,99.37696552,0.623034483,0.037758621,0,0,0
CA,2005,9,99.61655172,0.383448276,0.027672414,0,0,0
CA,2005,10,99.74637931,0.25362069,0.001896552,0,0,0
CA,2005,11,92.81013793,7.189862069,3.79E-04,0,0,0
CA,2005,12,91.02383621,8.976163793,0,0,0,0
CA,2006,1,98.95468966,1.045310345,0,0,0,0
CA,2006,2,89.06530172,10.93469828,0.01637931,0,0,0
CA,2006,3,89.80732759,10.19267241,0.072413793,0,0,0
CA,2006,4,96.98918103,3.010818966,0.021724138,0,0,0
CA,2006,5,96.81693103,3.183068966,0.021689655,0,0,0
CA,2006,6,96.79064655,3.209353448,0.035862069,0,0,0
CA,2006,7,96.73586207,3.264137931,0.055387931,0,0,0
CA,2006,8,96.90289655,3.097103448,0.053068966,0,0,0
CA,2006,9,95.6699569,4.330043103,0.728017241,0.039224138,0,0
CA,2006,10,95.5482069,4.451793103,0.221206897,0,0,0
CA,2006,11,93.0325,6.9675,0.221206897,0,0,0
CA,2006,12,65.42982759,34.57017241,1.142327586,0,0,0
CA,2007,1,37.89365517,62.10634483,20.72396552,2.417310345,0,0
CA,2007,2,28.43025862,71.56974138,35.29547414,9.680560345,0,0
